feature_1,feature_2,feature_3,feature_4,feature_1_2,feature_3_4,class
0.0654716,0.132720426,0.194920588,0.011515408,0.198192026,0.206435996,0
0.299183513,0.397434217,0.241348659,0.388375521,0.696617729,0.629724181,0
0.354912996,0.35832165,0.342889216,0.287158985,0.713234646,0.6300482,0
0.060796283,0.240266314,0.23834445,0.387525979,0.301062597,0.625870429,0
0.043326247,0.076318492,0.254869382,0.480516607,0.119644739,0.735385989,0
0.484979269,0.203639435,0.190744829,0.095460784,0.688618704,0.286205612,0
0.477709864,0.020990589,0.257755733,0.261322716,0.498700453,0.519078449,0
0.163345192,0.423971969,0.24733308,0.346572542,0.587317161,0.593905623,0
0.376020399,0.457823808,0.389010821,0.315061567,0.833844208,0.704072388,0
0.359665354,0.120595441,0.200874683,0.047558886,0.480260795,0.248433569,0
0.006821791,0.475460373,0.044431778,0.03111367,0.482282164,0.075545449,0
0.477312961,0.301749919,0.32929997,0.035425197,0.77906288,0.364725167,0
0.40063896,0.071578178,0.398161682,0.121047869,0.472217138,0.519209551,0
0.374509996,0.37236167,0.160155351,0.497587365,0.746871666,0.657742716,0
0.0068002,0.120579569,0.192917623,0.177227833,0.127379768,0.370145456,0
0.413063971,0.438987873,0.250832355,0.22026868,0.852051844,0.471101035,0
0.081827031,0.286785799,0.030772269,0.138911225,0.36861283,0.169683494,0
0.237841365,0.497340334,0.129593429,0.102328274,0.735181699,0.231921703,0
0.201874391,0.154379238,0.094213357,0.17148941,0.35625363,0.265702767,0
0.180113156,0.172938639,0.128698934,0.237947075,0.353051794,0.366646009,0
0.100445057,0.434225534,0.475403984,0.231497269,0.534670591,0.706901254,0
0.362397753,0.201329653,0.169112048,0.01015261,0.563727406,0.179264658,0
0.429306755,0.189893206,0.096998313,0.341855441,0.619199961,0.438853754,0
0.303862377,0.192645203,0.289270105,0.264919941,0.496507581,0.554190047,0
0.426787207,0.083199032,0.032076182,0.321204151,0.509986239,0.353280334,0
0.106433484,0.031204829,0.083336155,0.193433124,0.137638314,0.276769279,0
0.303704957,0.31543465,0.467499823,0.101144716,0.619139607,0.568644538,0
0.471993654,0.06069381,0.27800835,0.014170708,0.532687464,0.292179058,0
0.337556201,0.230496195,0.493716944,0.170798016,0.568052396,0.66451496,0
0.014511352,0.200844987,0.274440556,0.475610854,0.215356339,0.75005141,0
0.102860598,0.46319397,0.135928119,0.05160611,0.566054568,0.187534229,0
0.007162026,0.320185028,0.094941992,0.308436186,0.327347054,0.403378178,0
0.481395069,0.019028491,0.312372237,0.315393659,0.50042356,0.627765896,0
0.123480562,0.499899178,0.040663889,0.029621987,0.623379739,0.070285876,0
0.172689428,0.380330633,0.376254088,0.220761298,0.553020061,0.597015386,0
0.128621018,0.07128057,0.010775342,0.399425231,0.199901587,0.410200572,0
0.136863528,0.187486559,0.474881368,0.28167218,0.324350087,0.756553548,0
0.035608129,0.060702701,0.010145934,0.375596793,0.09631083,0.385742727,0
0.273880453,0.033327547,0.25137579,0.125140301,0.307208,0.376516091,0
0.424557739,0.039993465,0.293271595,0.284195579,0.464551204,0.577467174,0
0.484315858,0.112382225,0.089692766,0.190081357,0.596698083,0.279774123,0
0.267693686,0.00804707,0.245327468,0.392211544,0.275740756,0.637539012,0
0.434837996,0.042118044,0.325968858,0.077862937,0.476956041,0.403831795,0
0.214532731,0.305862267,0.102930609,0.243697454,0.520394998,0.346628063,0
0.023503606,0.480259041,0.366335337,0.403880695,0.503762647,0.770216032,0
0.123610392,0.143184962,0.40263199,0.004352666,0.266795354,0.406984656,0
0.296337857,0.169607515,0.081467762,0.474710202,0.465945373,0.556177965,0
0.429945121,0.271614984,0.237628877,0.484416498,0.701560105,0.722045375,0
0.284130774,0.460079228,0.14704833,0.264380202,0.744210002,0.411428532,0
0.365485359,0.470581215,0.051336935,0.299027534,0.836066574,0.350364469,0
0.427341078,0.181119081,0.192017126,0.340368868,0.608460159,0.532385995,0
0.325765464,0.147412579,0.41073387,0.496113528,0.473178044,0.906847398,0
1.13E-06,0.192790683,0.495154321,0.466792176,0.192791809,0.961946496,0
0.047568895,0.156812096,0.221095259,0.1107156,0.204380991,0.331810859,0
0.00735399,0.413310351,0.346957667,0.259549328,0.420664341,0.606506996,0
0.358089333,0.077641445,0.382190373,0.009189075,0.435730777,0.391379448,0
0.277988177,0.394567563,0.047761531,0.384768864,0.67255574,0.432530395,0
0.377667351,0.235052857,0.308274882,0.434704561,0.612720208,0.742979444,0
0.286056301,0.308380639,0.431575271,0.383140961,0.594436941,0.814716232,0
0.212699032,0.299219203,0.165020993,0.27029694,0.511918235,0.435317934,0
0.295840976,0.3213744,0.446987855,0.458114573,0.617215376,0.905102428,0
0.486092685,0.262137808,0.1248961,0.384865231,0.748230494,0.509761331,0
0.014985081,0.250994376,0.137221926,0.096832403,0.265979457,0.234054329,0
0.036155436,0.3833767,0.241738621,0.243951038,0.419532136,0.48568966,0
0.464260248,0.189864051,0.347475897,0.487704089,0.654124299,0.835179986,0
0.288252046,0.354728017,0.498978381,0.27451022,0.642980063,0.773488601,0
0.368510357,0.156789503,0.362502859,0.255755902,0.525299861,0.61825876,0
0.358967894,0.028736531,0.136271466,0.254223787,0.387704425,0.390495253,0
0.185052333,0.162138457,0.296020343,0.227561003,0.34719079,0.523581346,0
0.372877336,0.342817791,0.384947925,0.41752154,0.715695127,0.802469465,0
0.354909242,0.043619763,0.120882008,0.17931341,0.398529004,0.300195418,0
0.050014509,0.286608333,0.005319833,0.344244667,0.336622841,0.3495645,0
0.448823613,0.16617347,0.340439451,0.078621263,0.614997083,0.419060713,0
0.46742634,0.397344906,0.298087231,0.32715067,0.864771246,0.625237901,0
0.214330777,0.265454104,0.259753595,0.051071279,0.47978488,0.310824874,0
0.44912371,0.302365053,0.040158331,0.413349804,0.751488763,0.453508135,0
0.107369339,0.010274075,0.297136485,0.075297023,0.117643414,0.372433508,0
0.197261468,0.113381967,0.28771702,0.456753455,0.310643435,0.744470475,0
0.262605587,0.015234532,0.454189609,0.424428447,0.277840118,0.878618056,0
0.229325705,0.120762841,0.373722068,0.209678634,0.350088546,0.583400702,0
0.228598617,0.210217586,0.213129107,0.488501574,0.438816203,0.701630682,0
0.027545114,0.229503815,0.273061865,0.304924322,0.257048929,0.577986186,0
0.221805108,0.238406984,0.495322547,0.401353557,0.460212092,0.896676104,0
0.191414653,0.196292392,0.48993697,0.455224638,0.387707045,0.945161609,0
0.485289534,0.491810909,0.408500071,0.202896568,0.977100443,0.611396639,0
0.3977022,0.102803013,0.293999671,0.457711033,0.500505213,0.751710704,0
0.4498573,0.32810091,0.026079411,0.497293367,0.77795821,0.523372778,0
0.435445844,0.099939076,0.138933521,0.335971152,0.535384919,0.474904673,0
0.00558133,0.369475953,0.137779621,0.443095484,0.375057282,0.580875105,0
0.203469877,0.492072881,0.312660955,0.420912226,0.695542758,0.733573181,0
0.398297025,0.321299103,0.381976737,0.482062893,0.719596128,0.86403963,0
0.244041046,0.260351636,0.174583766,0.030512801,0.504392682,0.205096567,0
0.233198948,0.350085757,0.397046276,0.485445216,0.583284705,0.882491492,0
0.312381126,0.336522556,0.069749036,0.489234432,0.648903682,0.558983468,0
0.448479559,0.46685363,0.385057886,0.46021724,0.915333189,0.845275127,0
0.471705129,0.236583945,0.16727617,0.006673976,0.708289074,0.173950146,0
0.032701374,0.282058933,0.258216985,0.349785471,0.314760308,0.608002456,0
0.184017746,0.113446483,0.482297039,0.438086004,0.297464229,0.920383042,0
0.357909484,0.006958148,0.235064564,0.354043869,0.364867632,0.589108433,0
0.306392872,0.48110532,0.332356328,0.353264897,0.787498192,0.685621225,0
0.331331347,0.152584418,0.064371606,0.357187005,0.483915765,0.421558611,0
0.218555551,0.202902082,0.437010677,0.349969361,0.421457633,0.786980038,0
0.480559609,0.194913091,0.237465233,0.008981526,0.6754727,0.246446759,0
0.079835496,0.294962421,0.493226385,0.01268987,0.374797916,0.505916255,0
0.376952217,0.31413192,0.082795009,0.040346959,0.691084137,0.123141968,0
0.03208262,0.241117192,0.459784678,0.332768172,0.273199812,0.792552851,0
0.382183565,0.473066339,0.345151697,0.082123953,0.855249904,0.42727565,0
0.374840228,0.488515784,0.307704029,0.402823076,0.863356011,0.710527106,0
0.395922405,0.17972226,0.359869694,0.105288311,0.575644665,0.465158005,0
0.076059049,0.144572251,0.13362207,0.35903144,0.2206313,0.49265351,0
0.498434817,0.371858467,0.498420761,0.24603783,0.870293284,0.744458591,0
0.440362928,0.441556671,0.142005846,0.38622067,0.881919599,0.528226516,0
0.408349181,0.021810789,0.17662099,0.047703179,0.43015997,0.224324169,0
0.458810734,0.128090656,0.440104373,0.26142365,0.58690139,0.701528023,0
0.245352584,0.149164736,0.423146126,0.430191919,0.39451732,0.853338045,0
0.427273132,0.009104863,0.138583357,0.420808412,0.436377995,0.559391769,0
0.445583643,0.063685594,0.264488818,0.104180782,0.509269237,0.368669601,0
0.252403181,0.175624252,0.041119682,0.299207283,0.428027433,0.340326966,0
0.064211004,0.230237343,0.457154064,0.426484371,0.294448346,0.883638436,0
0.353033576,0.41050091,0.298134887,0.149270555,0.763534487,0.447405442,0
0.095172119,0.386271051,0.010329874,0.239003541,0.48144317,0.249333415,0
0.460883096,0.375504196,0.314310254,0.35894361,0.836387291,0.673253864,0
0.349001132,0.436841119,0.151206055,0.279452156,0.785842251,0.430658211,0
0.493564773,0.092954287,0.206509025,0.341985629,0.58651906,0.548494654,0
0.048854117,0.408166948,0.028021373,0.451732787,0.457021064,0.479754159,0
0.483345872,0.335258395,0.353891509,0.377754731,0.818604267,0.731646241,0
0.098135239,0.499472904,0.015616748,0.081415313,0.597608144,0.097032061,0
0.395988356,0.326118271,0.246186573,0.353097656,0.722106627,0.59928423,0
0.325656166,0.201768012,0.367332414,0.365271199,0.527424179,0.732603613,0
0.312048494,0.434413091,0.205368179,0.065919115,0.746461585,0.271287294,0
0.04077914,0.301010343,0.237010413,0.252521162,0.341789483,0.489531575,0
0.030905054,0.034201344,0.141169784,0.401370304,0.065106399,0.542540088,0
0.116278999,0.03749068,0.020528042,0.080984509,0.15376968,0.101512551,0
0.498001545,0.076187899,0.004420359,0.301493148,0.574189444,0.305913507,0
0.181903667,0.401829559,0.277997663,0.31695278,0.583733226,0.594950444,0
0.450159043,0.500013445,0.32087099,0.253452758,0.950172488,0.574323749,0
0.3417999,0.297352302,0.111949341,0.411520009,0.639152203,0.52346935,0
0.321299753,0.405738886,0.278075389,0.140073665,0.727038639,0.418149054,0
0.327206297,0.491470464,0.210393046,0.306401686,0.818676761,0.516794731,0
0.40215258,0.238407236,0.455463463,0.363270328,0.640559816,0.818733791,0
0.101091801,0.345302091,0.005727761,0.252077748,0.446393892,0.257805509,0
0.49242895,0.169232996,0.354477436,0.222014311,0.661661946,0.576491747,0
0.176961625,0.359819827,0.017494759,0.423968479,0.536781452,0.441463237,0
0.386272878,0.218722314,0.168789401,0.358001562,0.604995192,0.526790963,0
0.299617515,0.43956333,0.417254987,0.431783636,0.739180845,0.849038622,0
0.008630052,0.021208786,0.202257704,0.123418266,0.029838839,0.325675969,0
0.045236345,0.24333752,0.427928798,0.349195263,0.288573865,0.777124061,0
0.239395154,0.196126179,0.258195708,0.460552772,0.435521333,0.71874848,0
0.037170953,0.045619084,0.453473181,0.300508185,0.082790037,0.753981366,0
0.017063493,0.307302459,0.110542613,0.260989784,0.324365952,0.371532396,0
0.353835694,0.163104247,0.097115466,0.455043585,0.51693994,0.552159051,0
0.033976319,0.198270854,0.095536204,0.13277006,0.232247173,0.228306264,0
0.222070763,0.31705222,0.157039505,0.448168108,0.539122983,0.605207613,0
0.07367259,0.139338148,0.379778174,0.297012235,0.213010738,0.676790409,0
0.404985565,0.462477893,0.360913275,0.475630186,0.867463458,0.836543461,0
0.348573702,0.258576206,0.239770838,0.031912084,0.607149907,0.271682922,0
0.326060502,0.137756943,0.203064384,0.178681168,0.463817445,0.381745552,0
0.057266856,0.133094269,0.044608939,0.295819294,0.190361126,0.340428233,0
0.227931986,0.197506481,0.43830487,0.007886293,0.425438466,0.446191163,0
0.32149589,0.140198794,0.034348409,0.030453885,0.461694684,0.064802294,0
0.446956795,0.134802193,0.433356376,0.346832936,0.046074117,0.780189312,1_2
0.020349236,0.4313612,0.384777171,0.335344089,0.451710436,0.72012126,0
0.376007359,0.141324353,0.340102759,0.054841227,0.517331711,0.394943986,0
0.167051763,0.303947677,0.456573058,0.102510227,0.47099944,0.559083286,0
0.092867832,0.313667545,0.043648002,0.416117483,0.406535377,0.459765485,0
0.233748321,0.394405198,0.286179951,0.429186951,0.628153519,0.715366902,0
0.236565116,0.46315904,0.211432606,0.007824219,0.699724156,0.219256825,0
0.063739389,0.379523048,0.248979939,0.29827238,0.443262437,0.547252319,0
0.076376289,0.485623148,0.054404655,0.193144252,0.561999437,0.247548908,0
0.31023632,0.219940562,0.066713335,0.407857026,0.530176883,0.474570361,0
0.245136625,0.453460134,0.042137012,0.294001482,0.69859676,0.336138494,0
0.338300122,0.042747029,0.35672614,0.194490253,0.38104715,0.551216394,0
0.346120181,0.219184742,0.060790369,0.290655318,0.565304923,0.351445687,0
0.450587598,0.315570355,0.413010685,0.101600566,0.766157953,0.514611251,0
0.238371569,0.149018425,0.254172369,0.095648177,0.096866868,0.349820546,1_2
0.469038864,0.373873102,0.150237478,0.465362218,0.842911966,0.615599695,0
0.401407804,0.365864792,0.426308994,0.220323557,0.767272596,0.646632551,0
0.326990201,0.064953623,0.367190222,0.218080209,0.391943824,0.585270431,0
0.493960599,0.099757866,0.148905994,0.169254486,0.593718465,0.31816048,0
0.312505197,0.259018923,0.183625122,0.464987687,0.57152412,0.648612809,0
0.446091146,0.132918529,0.044599432,0.33352914,0.579009675,0.378128572,0
0.27887554,0.042666178,0.437546799,0.03403851,0.321541718,0.471585309,0
0.112823366,0.144095809,0.440444642,0.030710499,0.256919175,0.471155142,0
0.113234994,0.104181417,0.409705506,0.34942157,0.217416411,0.759127075,0
0.006686815,0.448879335,0.004477378,0.101306133,0.45556615,0.105783511,0
0.229519025,0.397827784,0.236459281,0.122091285,0.195704221,0.358550565,1_2
0.360574322,0.039280021,0.422943894,0.415912976,0.399854343,0.838856871,0
0.118547296,0.032677315,0.393253798,0.075336747,0.151224611,0.468590545,0
0.090489092,0.031868002,0.402269176,0.014925161,0.122357094,0.417194337,0
0.296438839,0.370193448,0.338095163,0.305585315,0.666632287,0.643680478,0
0.363721669,0.009294378,0.345021812,0.116898723,0.373016047,0.461920536,0
0.196456202,0.288987649,0.184256612,0.20311284,0.485443851,0.387369452,0
0.042742896,0.430332581,0.386214627,0.136036927,0.473075477,0.522251554,0
0.379220864,0.131087772,0.094259728,0.011382769,0.510308636,0.105642496,0
0.272649841,0.245362986,0.043186669,0.343711911,0.518012828,0.38689858,0
0.183535239,0.274109758,0.494909425,0.068312204,0.457644997,0.563221629,0
0.425018444,0.360650647,0.423462874,0.087622329,0.785669091,0.511085202,0
0.31505914,0.325696511,0.18529783,0.478870925,0.640755651,0.664168754,0
0.350892972,0.138733827,0.328956616,0.049576966,0.489626799,0.378533582,0
0.130155954,0.094376685,0.051505003,0.344441596,0.224532638,0.395946599,0
0.384270057,0.402511672,0.289419985,0.015235646,0.786781729,0.304655631,0
0.351734755,0.365357493,0.450985913,0.345300339,0.717092248,0.796286252,0
0.208462641,0.11530522,0.022605998,0.402089217,0.323767861,0.424695215,0
0.242620728,0.079455851,0.232893827,0.032392743,0.322076579,0.26528657,0
0.291774068,0.287423715,0.323505022,0.043180343,0.579197783,0.366685365,0
0.34009517,0.432462816,0.016013409,0.031168994,0.772557986,0.047182404,0
0.306865012,0.406504574,0.182875036,0.086757925,0.713369587,0.269632961,0
0.057896234,0.364081007,0.366055444,0.277035497,0.421977241,0.643090941,0
0.013920228,0.31294883,0.065474866,0.082937279,0.326869057,0.148412145,0
0.006152791,0.489586547,0.396082419,0.454206806,0.495739338,0.850289225,0
0.001407783,0.14900996,0.136378678,0.205643496,0.150417744,0.342022174,0
0.164656299,0.477359091,0.220237413,0.261432628,0.642015389,0.481670041,0
0.026975904,0.008835421,0.394915588,0.208905671,0.035811324,0.603821259,0
0.038754134,0.462570049,0.359919462,0.211848901,0.501324183,0.571768363,0
0.444972242,0.07466629,0.062435982,0.274045558,0.519638533,0.336481539,0
0.32922594,0.203626295,0.29058254,0.464785987,0.532852234,0.755368527,0
0.058373426,0.249709911,0.215428525,0.382347201,0.308083338,0.597775725,0
0.451735614,0.058389078,0.145280715,0.349823259,0.510124692,0.495103974,0
0.029545333,0.010951397,0.497133459,0.383298587,0.04049673,0.880432046,0
0.084954141,0.263902935,0.132029743,0.088149584,0.348857076,0.220179327,0
0.257817621,0.306724964,0.481877093,0.35692011,0.564542585,0.838797203,0
0.039117708,0.154730715,0.168606438,0.221443522,0.193848422,0.39004996,0
0.035802747,0.281971134,0.104821283,0.484497905,0.317773881,0.589319188,0
0.009141962,0.028294134,0.151113598,0.457961154,0.037436096,0.609074752,0
0.103331919,0.375367363,0.406133809,0.038626739,0.478699283,0.444760548,0
0.042402014,0.49002617,0.325239535,0.098330844,0.532428183,0.423570379,0
0.369221477,0.476057076,0.292116961,0.227677695,0.845278553,0.519794655,0
0.07196749,0.015509363,0.175899895,0.492464139,0.087476853,0.668364034,0
0.399472587,0.127582029,0.43262823,0.2264874,0.527054616,0.65911563,0
0.348606516,0.200055719,0.004288072,0.127656655,0.548662235,0.131944726,0
0.456253423,0.147193717,0.250891984,0.040893749,0.60344714,0.291785734,0
0.446548853,0.135400918,0.435973416,0.211202632,0.581949772,0.647176048,0
0.279905076,0.23193192,0.126169555,0.079635186,0.511836996,0.205804741,0
0.005195395,0.474504986,0.406959123,0.2215369,0.479700381,0.628496023,0
0.329107939,0.083132052,0.328446357,0.144870226,0.41223999,0.473316583,0
0.029950303,0.352817417,0.234447989,0.407934593,0.382767719,0.642382582,0
0.216805384,0.301010755,0.128242369,0.330900247,0.517816139,0.459142617,0
0.338060279,0.290250428,0.323846911,0.065001661,0.628310707,0.388848572,0
0.092685453,0.017910424,0.271727487,0.199271136,0.110595876,0.470998624,0
